CAM	participantCAM	id	daughterID	motherID	intensity	agreement	isBidirectional	isDeletable	isActive
1763r	ID131t2_1763	27267	27459	27460	6	0	0	NA	NA
1763r	ID131t2_1763	27266	27445	27448	6	0	0	NA	NA
1763r	ID131t2_1763	27265	27461	27462	6	0	0	NA	NA
1763r	ID131t2_1763	27264	27445	27462	6	1	0	NA	NA
1763r	ID131t2_1763	27263	27445	27461	6	0	0	NA	NA
1763r	ID131t2_1763	27262	27445	27446	6	1	0	NA	NA
1763r	ID131t2_1763	27261	27445	27450	6	0	0	NA	NA
1763r	ID131t2_1763	27260	27445	27451	6	0	0	NA	NA
1763r	ID131t2_1763	27259	27445	27456	6	1	0	NA	NA
1763r	ID131t2_1763	27258	27445	27457	6	0	0	NA	NA
1763r	ID131t2_1763	27257	27444	27453	6	0	0	NA	NA
1763r	ID131t2_1763	27256	27444	27452	6	0	0	NA	NA
1763r	ID131t2_1763	27255	27444	27458	6	0	0	NA	NA
1763r	ID131t2_1763	27254	27444	27449	6	0	0	NA	NA
1763r	ID131t2_1763	27253	27452	27460	6	0	0	NA	NA
1763r	ID131t2_1763	27252	27444	27452	6	1	0	NA	NA
1763r	ID131t2_1763	27251	27444	27459	6	1	0	NA	NA
1763r	ID131t2_1763	27250	27454	27457	6	0	0	NA	NA
1763r	ID131t2_1763	27249	27444	27454	6	1	0	NA	NA
1763r	ID131t2_1763	27248	27444	27458	6	1	0	NA	NA
1763r	ID131t2_1763	27247	27444	27449	6	1	0	NA	NA
1763r	ID131t2_1763	27246	27444	27447	6	1	0	NA	NA
1763r	ID131t2_1763	27245	27447	27455	6	1	0	NA	NA
1763r	ID131t2_1763	27244	27444	27445	6	0	0	NA	NA
1765	ID132_1765	27335	27480	27493	6	0	0	NA	NA
1765	ID132_1765	27334	27483	27492	6	1	0	NA	NA
1765	ID132_1765	27333	27481	27492	9	0	0	NA	NA
1765	ID132_1765	27332	27481	27492	6	1	0	NA	NA
1765	ID132_1765	27310	27482	27483	6	1	0	NA	NA
1765	ID132_1765	27309	27481	27483	9	0	0	NA	NA
1765	ID132_1765	27308	27481	27483	6	1	0	NA	NA
1765	ID132_1765	27307	27482	27483	6	1	0	NA	NA
1765	ID132_1765	27306	27481	27483	9	1	0	NA	NA
1765	ID132_1765	27305	27482	27483	6	1	0	NA	NA
1765	ID132_1765	27304	27481	27483	6	1	0	NA	NA
1765	ID132_1765	27303	27482	27481	6	0	0	NA	NA
1765	ID132_1765	27302	27482	27480	6	1	1	NA	NA
1765	ID132_1765	27301	27481	27480	9	0	1	NA	NA
1765	ID132_1765	27300	27482	27478	9	0	0	NA	NA
1765	ID132_1765	27299	27481	27478	9	1	0	NA	NA
1765	ID132_1765	27298	27482	27477	6	0	0	NA	NA
1765	ID132_1765	27297	27481	27477	9	1	0	NA	NA
1765	ID132_1765	27296	27481	27479	9	0	0	NA	NA
1765	ID132_1765	27295	27482	27479	9	1	0	NA	NA
1765	ID132_1765	27294	27481	27476	6	1	0	NA	NA
1765	ID132_1765	27293	27482	27476	6	0	0	NA	NA
1765	ID132_1765	27292	27478	27479	6	1	0	NA	NA
1765	ID132_1765	27291	27476	27477	6	1	0	NA	NA
1765	ID132_1765	27290	27478	27479	6	1	0	NA	NA
1766	ID132t2_1766	27331	27489	27488	6	1	0	NA	NA
1766	ID132t2_1766	27330	27491	27490	6	1	0	NA	NA
1766	ID132t2_1766	27329	27489	27488	6	1	0	NA	NA
1766	ID132t2_1766	27328	27485	27491	6	0	0	NA	NA
1766	ID132t2_1766	27327	27486	27491	6	1	0	NA	NA
1766	ID132t2_1766	27326	27485	27488	9	1	0	NA	NA
1766	ID132t2_1766	27325	27486	27488	9	0	0	NA	NA
1766	ID132t2_1766	27324	27486	27490	9	1	0	NA	NA
1766	ID132t2_1766	27323	27485	27490	6	0	0	NA	NA
1766	ID132t2_1766	27322	27486	27489	9	1	0	NA	NA
1766	ID132t2_1766	27321	27485	27489	9	0	0	NA	NA
1766	ID132t2_1766	27320	27486	27487	9	0	1	NA	NA
1766	ID132t2_1766	27319	27485	27487	6	1	1	NA	NA
1766	ID132t2_1766	27318	27485	27486	6	0	0	NA	NA
1766	ID132t2_1766	27317	27486	27484	6	1	0	NA	NA
1766	ID132t2_1766	27316	27485	27484	6	1	0	NA	NA
1766	ID132t2_1766	27315	27486	27484	9	1	0	NA	NA
1766	ID132t2_1766	27314	27485	27484	6	1	0	NA	NA
1766	ID132t2_1766	27313	27486	27484	6	1	0	NA	NA
1766	ID132t2_1766	27312	27486	27484	9	0	0	NA	NA
1766	ID132t2_1766	27311	27485	27484	6	1	0	NA	NA
1767	ID133_1767	27349	27496	27503	6	1	0	NA	NA
1767	ID133_1767	27348	27496	27502	6	1	0	NA	NA
1767	ID133_1767	27347	27497	27502	6	0	0	NA	NA
1767	ID133_1767	27346	27497	27503	6	1	0	NA	NA
1767	ID133_1767	27345	27496	27503	6	1	0	NA	NA
1767	ID133_1767	27344	27497	27501	6	0	0	NA	NA
1767	ID133_1767	27343	27496	27501	6	1	0	NA	NA
1767	ID133_1767	27342	27497	27500	6	1	0	NA	NA
1767	ID133_1767	27341	27496	27499	6	1	0	NA	NA
1767	ID133_1767	27340	27497	27499	6	0	0	NA	NA
1767	ID133_1767	27339	27496	27498	6	0	0	NA	NA
1767	ID133_1767	27338	27497	27498	6	1	0	NA	NA
1767	ID133_1767	27337	27496	27497	6	0	0	NA	NA
1767r	ID133t2_1767	27349	27496	27503	6	1	0	NA	NA
1767r	ID133t2_1767	27348	27496	27502	6	1	0	NA	NA
1767r	ID133t2_1767	27347	27497	27502	6	0	0	NA	NA
1767r	ID133t2_1767	27346	27497	27503	6	1	0	NA	NA
1767r	ID133t2_1767	27345	27496	27503	6	1	0	NA	NA
1767r	ID133t2_1767	27344	27497	27501	6	0	0	NA	NA
1767r	ID133t2_1767	27343	27496	27501	6	1	0	NA	NA
1767r	ID133t2_1767	27342	27497	27500	6	1	0	NA	NA
1767r	ID133t2_1767	27341	27496	27499	6	1	0	NA	NA
1767r	ID133t2_1767	27340	27497	27499	6	0	0	NA	NA
1767r	ID133t2_1767	27339	27496	27498	6	0	0	NA	NA
1767r	ID133t2_1767	27338	27497	27498	6	1	0	NA	NA
1767r	ID133t2_1767	27337	27496	27497	6	0	0	NA	NA
1768	ID134_1768	27386	27506	27522	6	0	0	NA	NA
1768	ID134_1768	27385	27507	27524	9	1	0	NA	NA
1768	ID134_1768	27384	27506	27514	6	0	0	NA	NA
1768	ID134_1768	27382	27506	27523	9	0	0	NA	NA
1768	ID134_1768	27381	27507	27523	9	1	0	NA	NA
1768	ID134_1768	27380	27506	27521	6	0	0	NA	NA
1768	ID134_1768	27379	27514	27520	6	0	0	NA	NA
1768	ID134_1768	27378	27507	27520	9	0	0	NA	NA
1768	ID134_1768	27375	27507	27519	6	0	0	NA	NA
1768	ID134_1768	27370	27506	27518	6	0	0	NA	NA
1768	ID134_1768	27369	27507	27518	6	1	0	NA	NA
1768	ID134_1768	27362	27507	27514	9	1	0	NA	NA
1768	ID134_1768	27353	27506	27510	9	1	0	NA	NA
1768	ID134_1768	27352	27507	27510	6	1	0	NA	NA
1768	ID134_1768	27351	27506	27507	6	0	0	NA	NA
1768r	ID134t2_1768	27386	27506	27522	6	0	0	NA	NA
1768r	ID134t2_1768	27385	27507	27524	9	1	0	NA	NA
1768r	ID134t2_1768	27384	27506	27514	6	0	0	NA	NA
1768r	ID134t2_1768	27382	27506	27523	9	0	0	NA	NA
1768r	ID134t2_1768	27381	27507	27523	9	1	0	NA	NA
1768r	ID134t2_1768	27380	27506	27521	6	0	0	NA	NA
1768r	ID134t2_1768	27379	27514	27520	6	0	0	NA	NA
1768r	ID134t2_1768	27378	27507	27520	9	0	0	NA	NA
1768r	ID134t2_1768	27375	27507	27519	6	0	0	NA	NA
1768r	ID134t2_1768	27370	27506	27518	6	0	0	NA	NA
1768r	ID134t2_1768	27369	27507	27518	6	1	0	NA	NA
1768r	ID134t2_1768	27362	27507	27514	9	1	0	NA	NA
1768r	ID134t2_1768	27353	27506	27510	9	1	0	NA	NA
1768r	ID134t2_1768	27352	27507	27510	6	1	0	NA	NA
1768r	ID134t2_1768	27351	27506	27507	6	0	0	NA	NA
1770	ID135_1770	27406	27532	27544	9	0	0	NA	NA
1770	ID135_1770	27405	27533	27540	6	0	0	NA	NA
1770	ID135_1770	27404	27533	27534	6	1	0	NA	NA
1770	ID135_1770	27403	27533	27543	6	1	0	NA	NA
1770	ID135_1770	27402	27531	27543	6	1	0	NA	NA
1770	ID135_1770	27401	27532	27541	6	0	0	NA	NA
1770	ID135_1770	27400	27532	27536	9	0	0	NA	NA
1770	ID135_1770	27399	27532	27535	9	0	0	NA	NA
1770	ID135_1770	27398	27532	27538	6	1	0	NA	NA
1770	ID135_1770	27397	27532	27537	6	1	0	NA	NA
1770	ID135_1770	27396	27531	27540	6	0	0	NA	NA
1770	ID135_1770	27394	27531	27542	6	0	0	NA	NA
1770	ID135_1770	27393	27531	27533	9	1	0	NA	NA
1770	ID135_1770	27392	27534	27539	9	1	0	NA	NA
1770	ID135_1770	27391	27531	27539	6	1	0	NA	NA
1770	ID135_1770	27390	27531	27532	6	0	0	NA	NA
1770r	ID135t2_1770	27406	27532	27544	9	0	0	NA	NA
1770r	ID135t2_1770	27405	27533	27540	6	0	0	NA	NA
1770r	ID135t2_1770	27404	27533	27534	6	1	0	NA	NA
1770r	ID135t2_1770	27403	27533	27543	6	1	0	NA	NA
1770r	ID135t2_1770	27402	27531	27543	6	1	0	NA	NA
1770r	ID135t2_1770	27401	27532	27541	6	0	0	NA	NA
1770r	ID135t2_1770	27400	27532	27536	9	0	0	NA	NA
1770r	ID135t2_1770	27399	27532	27535	9	0	0	NA	NA
1770r	ID135t2_1770	27398	27532	27538	6	1	0	NA	NA
1770r	ID135t2_1770	27397	27532	27537	6	1	0	NA	NA
1770r	ID135t2_1770	27396	27531	27540	6	0	0	NA	NA
1770r	ID135t2_1770	27394	27531	27542	6	0	0	NA	NA
1770r	ID135t2_1770	27393	27531	27533	9	1	0	NA	NA
1770r	ID135t2_1770	27392	27534	27539	9	1	0	NA	NA
1770r	ID135t2_1770	27391	27531	27539	6	1	0	NA	NA
1770r	ID135t2_1770	27390	27531	27532	6	0	0	NA	NA
1771	ID136_1771	27435	27548	27562	6	0	0	NA	NA
1771	ID136_1771	27434	27548	27551	9	0	0	NA	NA
1771	ID136_1771	27433	27556	27558	6	0	0	NA	NA
1771	ID136_1771	27432	27547	27549	9	0	0	NA	NA
1771	ID136_1771	27431	27559	27561	6	0	0	NA	NA
1771	ID136_1771	27430	27559	27560	6	1	0	NA	NA
1771	ID136_1771	27429	27548	27559	6	1	0	NA	NA
1771	ID136_1771	27428	27556	27558	6	0	0	NA	NA
1771	ID136_1771	27427	27556	27557	6	0	0	NA	NA
1771	ID136_1771	27426	27547	27556	6	1	0	NA	NA
1771	ID136_1771	27425	27547	27555	6	1	0	NA	NA
1771	ID136_1771	27424	27548	27554	6	1	0	NA	NA
1771	ID136_1771	27423	27548	27551	6	0	0	NA	NA
1771	ID136_1771	27422	27548	27553	6	0	0	NA	NA
1771	ID136_1771	27421	27547	27552	6	1	0	NA	NA
1771	ID136_1771	27420	27548	27551	6	0	0	NA	NA
1771	ID136_1771	27413	27548	27551	6	0	0	NA	NA
1771	ID136_1771	27412	27548	27551	6	1	0	NA	NA
1771	ID136_1771	27411	27548	27550	6	0	0	NA	NA
1771	ID136_1771	27410	27547	27550	6	1	0	NA	NA
1771	ID136_1771	27409	27547	27549	6	0	0	NA	NA
1771	ID136_1771	27408	27547	27548	6	0	0	NA	NA
1772	ID136t2_1772	27457	27578	27577	6	0	0	NA	NA
1772	ID136t2_1772	27456	27578	27576	6	0	0	NA	NA
1772	ID136t2_1772	27455	27578	27575	6	1	0	NA	NA
1772	ID136t2_1772	27454	27577	27575	6	0	0	NA	NA
1772	ID136t2_1772	27453	27577	27563	6	1	0	NA	NA
1772	ID136t2_1772	27452	27577	27563	6	0	0	NA	NA
1772	ID136t2_1772	27451	27577	27563	6	0	0	NA	NA
1772	ID136t2_1772	27450	27578	27574	6	1	0	NA	NA
1772	ID136t2_1772	27449	27577	27573	6	0	0	NA	NA
1772	ID136t2_1772	27448	27577	27563	6	0	0	NA	NA
1772	ID136t2_1772	27447	27577	27572	6	1	0	NA	NA
1772	ID136t2_1772	27446	27578	27571	6	1	0	NA	NA
1772	ID136t2_1772	27445	27578	27570	6	1	0	NA	NA
1772	ID136t2_1772	27444	27570	27569	6	0	0	NA	NA
1772	ID136t2_1772	27443	27570	27568	6	0	0	NA	NA
1772	ID136t2_1772	27442	27577	27567	6	1	0	NA	NA
1772	ID136t2_1772	27441	27567	27566	6	1	0	NA	NA
1772	ID136t2_1772	27440	27567	27565	6	0	0	NA	NA
1772	ID136t2_1772	27439	27578	27576	9	0	0	NA	NA
1772	ID136t2_1772	27438	27570	27568	6	0	0	NA	NA
1772	ID136t2_1772	27437	27577	27563	9	0	0	NA	NA
1772	ID136t2_1772	27436	27577	27564	6	0	0	NA	NA
1773	ID137_1773	27481	27582	27595	6	0	0	NA	NA
1773	ID137_1773	27480	27582	27594	6	0	0	NA	NA
1773	ID137_1773	27479	27587	27593	9	0	0	NA	NA
1773	ID137_1773	27478	27581	27593	6	0	0	NA	NA
1773	ID137_1773	27477	27587	27593	6	0	0	NA	NA
1773	ID137_1773	27476	27583	27593	6	0	0	NA	NA
1773	ID137_1773	27475	27582	27592	6	1	0	NA	NA
1773	ID137_1773	27474	27583	27591	6	0	0	NA	NA
1773	ID137_1773	27473	27582	27591	6	0	0	NA	NA
1773	ID137_1773	27472	27582	27590	6	1	0	NA	NA
1773	ID137_1773	27471	27583	27586	9	1	0	NA	NA
1773	ID137_1773	27470	27587	27589	9	0	0	NA	NA
1773	ID137_1773	27469	27582	27588	6	0	0	NA	NA
1773	ID137_1773	27468	27587	27588	6	0	0	NA	NA
1773	ID137_1773	27467	27585	27587	9	0	0	NA	NA
1773	ID137_1773	27466	27586	27587	6	1	0	NA	NA
1773	ID137_1773	27465	27581	27587	6	1	0	NA	NA
1773	ID137_1773	27464	27582	27584	9	1	0	NA	NA
1773	ID137_1773	27463	27583	27584	6	0	0	NA	NA
1773	ID137_1773	27462	27583	27585	9	0	0	NA	NA
1773	ID137_1773	27461	27583	27586	6	1	0	NA	NA
1773	ID137_1773	27460	27581	27583	6	1	0	NA	NA
1773	ID137_1773	27459	27581	27582	6	0	0	NA	NA
1774	ID137t2_1774	27510	27598	27613	6	0	0	NA	NA
1774	ID137t2_1774	27509	27612	27613	6	0	0	NA	NA
1774	ID137t2_1774	27508	27604	27613	6	0	0	NA	NA
1774	ID137t2_1774	27507	27610	27613	6	0	0	NA	NA
1774	ID137t2_1774	27506	27608	27612	6	0	0	NA	NA
1774	ID137t2_1774	27505	27609	27611	6	0	0	NA	NA
1774	ID137t2_1774	27504	27610	27609	6	0	0	NA	NA
1774	ID137t2_1774	27503	27610	27608	6	1	0	NA	NA
1774	ID137t2_1774	27502	27608	27605	6	1	0	NA	NA
1774	ID137t2_1774	27501	27608	27606	9	0	0	NA	NA
1774	ID137t2_1774	27500	27608	27607	6	0	0	NA	NA
1774	ID137t2_1774	27499	27609	27607	9	1	0	NA	NA
1774	ID137t2_1774	27498	27610	27604	6	1	0	NA	NA
1774	ID137t2_1774	27497	27605	27604	6	1	0	NA	NA
1774	ID137t2_1774	27496	27606	27604	9	0	0	NA	NA
1774	ID137t2_1774	27495	27604	27603	6	0	0	NA	NA
1774	ID137t2_1774	27494	27609	27603	6	0	0	NA	NA
1774	ID137t2_1774	27493	27604	27602	9	0	0	NA	NA
1774	ID137t2_1774	27492	27608	27605	9	1	0	NA	NA
1774	ID137t2_1774	27491	27609	27601	6	1	0	NA	NA
1774	ID137t2_1774	27490	27609	27600	6	0	0	NA	NA
1774	ID137t2_1774	27489	27608	27600	6	0	0	NA	NA
1774	ID137t2_1774	27488	27609	27599	6	1	0	NA	NA
1774	ID137t2_1774	27487	27608	27598	6	0	0	NA	NA
1774	ID137t2_1774	27486	27604	27598	6	0	0	NA	NA
1774	ID137t2_1774	27485	27610	27598	6	0	0	NA	NA
1774	ID137t2_1774	27484	27604	27598	9	0	0	NA	NA
1774	ID137t2_1774	27483	27609	27597	6	0	0	NA	NA
1774	ID137t2_1774	27482	27609	27596	6	0	0	NA	NA
1775	ID138_1775	27514	27619	27616	6	0	1	NA	NA
1775	ID138_1775	27527	27617	27621	6	0	1	NA	NA
1775	ID138_1775	27515	27617	27620	9	1	1	NA	NA
1775	ID138_1775	27526	27616	27627	6	1	0	NA	NA
1775	ID138_1775	27525	27618	27626	6	1	0	NA	NA
1775	ID138_1775	27524	27618	27626	6	0	0	NA	NA
1775	ID138_1775	27523	27618	27621	6	0	1	NA	NA
1775	ID138_1775	27522	27616	27626	6	0	0	NA	NA
1775	ID138_1775	27521	27617	27625	6	1	0	NA	NA
1775	ID138_1775	27520	27616	27624	6	1	0	NA	NA
1775	ID138_1775	27519	27617	27623	6	1	0	NA	NA
1775	ID138_1775	27518	27617	27622	6	1	0	NA	NA
1775	ID138_1775	27517	27616	27621	9	1	1	NA	NA
1775	ID138_1775	27516	27619	27620	6	0	0	NA	NA
1775	ID138_1775	27513	27617	27618	6	1	0	NA	NA
1775	ID138_1775	27512	27616	27617	6	0	0	NA	NA
1775r	ID138t2_1775	27514	27619	27616	6	0	1	NA	NA
1775r	ID138t2_1775	27527	27617	27621	6	0	1	NA	NA
1775r	ID138t2_1775	27515	27617	27620	9	1	1	NA	NA
1775r	ID138t2_1775	27526	27616	27627	6	1	0	NA	NA
1775r	ID138t2_1775	27525	27618	27626	6	1	0	NA	NA
1775r	ID138t2_1775	27524	27618	27626	6	0	0	NA	NA
1775r	ID138t2_1775	27523	27618	27621	6	0	1	NA	NA
1775r	ID138t2_1775	27522	27616	27626	6	0	0	NA	NA
1775r	ID138t2_1775	27521	27617	27625	6	1	0	NA	NA
1775r	ID138t2_1775	27520	27616	27624	6	1	0	NA	NA
1775r	ID138t2_1775	27519	27617	27623	6	1	0	NA	NA
1775r	ID138t2_1775	27518	27617	27622	6	1	0	NA	NA
1775r	ID138t2_1775	27517	27616	27621	9	1	1	NA	NA
1775r	ID138t2_1775	27516	27619	27620	6	0	0	NA	NA
1775r	ID138t2_1775	27513	27617	27618	6	1	0	NA	NA
1775r	ID138t2_1775	27512	27616	27617	6	0	0	NA	NA
1776	ID139_1776	27561	27640	27650	6	1	0	NA	NA
1776	ID139_1776	27560	27631	27650	6	1	0	NA	NA
1776	ID139_1776	27559	27632	27647	6	1	0	NA	NA
1776	ID139_1776	27558	27632	27646	6	1	0	NA	NA
1776	ID139_1776	27557	27646	27647	6	1	0	NA	NA
1776	ID139_1776	27552	27640	27648	6	1	0	NA	NA
1776	ID139_1776	27551	27631	27632	6	1	0	NA	NA
1776	ID139_1776	27550	27630	27633	6	1	0	NA	NA
1776	ID139_1776	27549	27631	27640	6	1	0	NA	NA
1776	ID139_1776	27548	27631	27634	6	1	0	NA	NA
1776	ID139_1776	27547	27630	27640	6	1	0	NA	NA
1776	ID139_1776	27546	27630	27634	6	1	0	NA	NA
1776	ID139_1776	27545	27630	27648	6	1	0	NA	NA
1776	ID139_1776	27544	27630	27637	6	1	0	NA	NA
1776	ID139_1776	27543	27630	27645	6	1	0	NA	NA
1776	ID139_1776	27542	27630	27636	6	1	0	NA	NA
1776	ID139_1776	27541	27631	27643	6	1	0	NA	NA
1776	ID139_1776	27540	27631	27635	6	1	0	NA	NA
1776	ID139_1776	27539	27631	27639	6	1	0	NA	NA
1776	ID139_1776	27538	27630	27641	6	1	0	NA	NA
1776	ID139_1776	27537	27630	27649	6	1	0	NA	NA
1776	ID139_1776	27536	27630	27642	6	1	0	NA	NA
1776	ID139_1776	27535	27630	27633	6	1	0	NA	NA
1776	ID139_1776	27534	27631	27638	6	1	0	NA	NA
1776	ID139_1776	27533	27631	27646	6	1	0	NA	NA
1776	ID139_1776	27532	27631	27647	6	1	0	NA	NA
1776	ID139_1776	27531	27631	27644	6	1	0	NA	NA
1776	ID139_1776	27530	27631	27632	6	1	0	NA	NA
1776	ID139_1776	27529	27630	27631	6	0	0	NA	NA
1776r	ID139t2_1776	27561	27640	27650	6	1	0	NA	NA
1776r	ID139t2_1776	27560	27631	27650	6	1	0	NA	NA
1776r	ID139t2_1776	27559	27632	27647	6	1	0	NA	NA
1776r	ID139t2_1776	27558	27632	27646	6	1	0	NA	NA
1776r	ID139t2_1776	27557	27646	27647	6	1	0	NA	NA
1776r	ID139t2_1776	27552	27640	27648	6	1	0	NA	NA
1776r	ID139t2_1776	27551	27631	27632	6	1	0	NA	NA
1776r	ID139t2_1776	27550	27630	27633	6	1	0	NA	NA
1776r	ID139t2_1776	27549	27631	27640	6	1	0	NA	NA
1776r	ID139t2_1776	27548	27631	27634	6	1	0	NA	NA
1776r	ID139t2_1776	27547	27630	27640	6	1	0	NA	NA
1776r	ID139t2_1776	27546	27630	27634	6	1	0	NA	NA
1776r	ID139t2_1776	27545	27630	27648	6	1	0	NA	NA
1776r	ID139t2_1776	27544	27630	27637	6	1	0	NA	NA
1776r	ID139t2_1776	27543	27630	27645	6	1	0	NA	NA
1776r	ID139t2_1776	27542	27630	27636	6	1	0	NA	NA
1776r	ID139t2_1776	27541	27631	27643	6	1	0	NA	NA
1776r	ID139t2_1776	27540	27631	27635	6	1	0	NA	NA
1776r	ID139t2_1776	27539	27631	27639	6	1	0	NA	NA
1776r	ID139t2_1776	27538	27630	27641	6	1	0	NA	NA
1776r	ID139t2_1776	27537	27630	27649	6	1	0	NA	NA
1776r	ID139t2_1776	27536	27630	27642	6	1	0	NA	NA
1776r	ID139t2_1776	27535	27630	27633	6	1	0	NA	NA
1776r	ID139t2_1776	27534	27631	27638	6	1	0	NA	NA
1776r	ID139t2_1776	27533	27631	27646	6	1	0	NA	NA
1776r	ID139t2_1776	27532	27631	27647	6	1	0	NA	NA
1776r	ID139t2_1776	27531	27631	27644	6	1	0	NA	NA
1776r	ID139t2_1776	27530	27631	27632	6	1	0	NA	NA
1776r	ID139t2_1776	27529	27630	27631	6	0	0	NA	NA
1778	ID140_1778	27591	27670	27675	6	1	0	NA	NA
1778	ID140_1778	27590	27670	27674	6	1	0	NA	NA
1778	ID140_1778	27589	27670	27673	6	1	0	NA	NA
1778	ID140_1778	27588	27654	27653	6	0	0	NA	NA
1778	ID140_1778	27587	27653	27672	6	0	0	NA	NA
1778	ID140_1778	27586	27654	27657	6	0	0	NA	NA
1778	ID140_1778	27585	27656	27671	6	1	0	NA	NA
1778	ID140_1778	27584	27654	27671	6	0	0	NA	NA
1778	ID140_1778	27583	27654	27657	6	0	0	NA	NA
1778	ID140_1778	27582	27654	27670	6	0	0	NA	NA
1778	ID140_1778	27581	27653	27666	6	1	0	NA	NA
1778	ID140_1778	27580	27653	27669	9	1	0	NA	NA
1778	ID140_1778	27579	27654	27657	6	0	0	NA	NA
1778	ID140_1778	27578	27654	27663	6	0	0	NA	NA
1778	ID140_1778	27577	27653	27668	9	0	0	NA	NA
1778	ID140_1778	27576	27654	27667	6	1	0	NA	NA
1778	ID140_1778	27575	27653	27662	6	0	0	NA	NA
1778	ID140_1778	27574	27653	27665	6	0	0	NA	NA
1778	ID140_1778	27573	27653	27666	6	1	0	NA	NA
1778	ID140_1778	27572	27654	27660	9	1	0	NA	NA
1778	ID140_1778	27571	27654	27659	9	1	0	NA	NA
1778	ID140_1778	27570	27654	27658	6	1	0	NA	NA
1778	ID140_1778	27569	27654	27655	9	1	0	NA	NA
1778	ID140_1778	27568	27654	27661	9	1	0	NA	NA
1778	ID140_1778	27567	27656	27657	6	1	0	NA	NA
1778	ID140_1778	27566	27654	27664	6	0	0	NA	NA
1778	ID140_1778	27565	27654	27663	6	0	0	NA	NA
1778	ID140_1778	27564	27654	27657	6	1	0	NA	NA
1778r	ID140t2_1778	27591	27670	27675	6	1	0	NA	NA
1778r	ID140t2_1778	27590	27670	27674	6	1	0	NA	NA
1778r	ID140t2_1778	27589	27670	27673	6	1	0	NA	NA
1778r	ID140t2_1778	27588	27654	27653	6	0	0	NA	NA
1778r	ID140t2_1778	27587	27653	27672	6	0	0	NA	NA
1778r	ID140t2_1778	27586	27654	27657	6	0	0	NA	NA
1778r	ID140t2_1778	27585	27656	27671	6	1	0	NA	NA
1778r	ID140t2_1778	27584	27654	27671	6	0	0	NA	NA
1778r	ID140t2_1778	27583	27654	27657	6	0	0	NA	NA
1778r	ID140t2_1778	27582	27654	27670	6	0	0	NA	NA
1778r	ID140t2_1778	27581	27653	27666	6	1	0	NA	NA
1778r	ID140t2_1778	27580	27653	27669	9	1	0	NA	NA
1778r	ID140t2_1778	27579	27654	27657	6	0	0	NA	NA
1778r	ID140t2_1778	27578	27654	27663	6	0	0	NA	NA
1778r	ID140t2_1778	27577	27653	27668	9	0	0	NA	NA
1778r	ID140t2_1778	27576	27654	27667	6	1	0	NA	NA
1778r	ID140t2_1778	27575	27653	27662	6	0	0	NA	NA
1778r	ID140t2_1778	27574	27653	27665	6	0	0	NA	NA
1778r	ID140t2_1778	27573	27653	27666	6	1	0	NA	NA
1778r	ID140t2_1778	27572	27654	27660	9	1	0	NA	NA
1778r	ID140t2_1778	27571	27654	27659	9	1	0	NA	NA
1778r	ID140t2_1778	27570	27654	27658	6	1	0	NA	NA
1778r	ID140t2_1778	27569	27654	27655	9	1	0	NA	NA
1778r	ID140t2_1778	27568	27654	27661	9	1	0	NA	NA
1778r	ID140t2_1778	27567	27656	27657	6	1	0	NA	NA
1778r	ID140t2_1778	27566	27654	27664	6	0	0	NA	NA
1778r	ID140t2_1778	27565	27654	27663	6	0	0	NA	NA
1778r	ID140t2_1778	27564	27654	27657	6	1	0	NA	NA
1779	ID141_1779	27621	27678	27686	6	1	0	NA	NA
1779	ID141_1779	27620	27678	27684	6	0	0	NA	NA
1779	ID141_1779	27619	27678	27685	6	1	0	NA	NA
1779	ID141_1779	27618	27678	27681	6	0	0	NA	NA
1779	ID141_1779	27617	27684	27686	6	0	0	NA	NA
1779	ID141_1779	27616	27685	27686	6	0	0	NA	NA
1779	ID141_1779	27615	27681	27686	6	0	0	NA	NA
1779	ID141_1779	27614	27686	27698	6	0	0	NA	NA
1779	ID141_1779	27613	27683	27698	6	0	0	NA	NA
1779	ID141_1779	27612	27678	27682	6	1	0	NA	NA
1779	ID141_1779	27611	27678	27683	6	1	0	NA	NA
1779	ID141_1779	27610	27678	27698	6	0	0	NA	NA
1779	ID141_1779	27609	27697	27678	6	0	0	NA	NA
1779	ID141_1779	27608	27688	27689	6	1	0	NA	NA
1779	ID141_1779	27607	27690	27700	6	1	0	NA	NA
1779	ID141_1779	27606	27690	27693	6	1	0	NA	NA
1779	ID141_1779	27605	27679	27696	6	0	0	NA	NA
1779	ID141_1779	27604	27679	27690	6	0	0	NA	NA
1779	ID141_1779	27603	27679	27689	6	0	0	NA	NA
1779	ID141_1779	27602	27679	27688	6	0	0	NA	NA
1779	ID141_1779	27601	27679	27691	6	1	0	NA	NA
1779	ID141_1779	27600	27679	27699	6	1	0	NA	NA
1779	ID141_1779	27599	27679	27680	6	1	0	NA	NA
1779	ID141_1779	27598	27680	27695	6	1	0	NA	NA
1779	ID141_1779	27597	27680	27694	6	1	0	NA	NA
1779	ID141_1779	27596	27680	27692	6	1	0	NA	NA
1779	ID141_1779	27595	27680	27687	6	1	0	NA	NA
1779	ID141_1779	27593	27678	27679	6	0	0	NA	NA
1779r	ID141t2_1779	27621	27678	27686	6	1	0	NA	NA
1779r	ID141t2_1779	27620	27678	27684	6	0	0	NA	NA
1779r	ID141t2_1779	27619	27678	27685	6	1	0	NA	NA
